54732,CORNELL,WI,715,CORNELL,,P,CHIPPEWA,55,17,6,Y,45.153106,-91.158625,990,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,2749,1010,1154,2709,1,13,32316,64700
54733,DALLAS,WI,715,DALLAS,,P,BARRON,55,5,6,Y,45.261363,-91.840885,1175,,,,,,2.64,1413,863,570,1383,0,9,34688,67900
54733,DALLAS,WI,715,HILLSDALE,,N,BARRON,55,5,6,Y,45.261363,-91.840885,1175,,,,,,2.64,1413,863,570,1383,0,9,34688,67900
54734,DOWNING,WI,715,DOWNING,,P,DUNN,55,33,6,Y,45.045007,-92.108099,994,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,810,852,324,803,0,8,42083,81500
54735,DOWNSVILLE,WI,715,DOWNSVILLE,,P,DUNN,55,33,6,Y,44.7747,-91.93188,784,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,0,852,0,0,0,0,,
54736,DURAND,WI,715,DURAND,,P,PEPIN,55,91,6,Y,44.628177,-91.960273,759,,,,,,2.71,4046,232,1577,4000,4,15,36229,82800
54737,EAU GALLE,WI,715,EAU GALLE,,P,DUNN,55,33,6,Y,44.723695,-92.048801,820,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,438,852,191,437,0,2,40000,92300
54738,ELEVA,WI,715,CLEGHORN,,O,TREMPEALEAU,55,121,6,Y,44.57676,-91.47504,869,,,,,,2.66,2766,734,1085,2714,6,23,42006,101300
54738,ELEVA,WI,715,ELEVA,,P,TREMPEALEAU,55,121,6,Y,44.57676,-91.47504,869,,,,,,2.66,2766,734,1085,2714,6,23,42006,101300
54739,ELK MOUND,WI,715,ELK MOUND,,P,DUNN,55,33,6,Y,44.874245,-91.691766,931,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,3965,852,1454,3846,1,25,47860,101300
54740,ELMWOOD,WI,715,ELMWOOD,,P,PIERCE,55,93,6,Y,44.7812,-92.1498,847,5120,,33460,,MINNEAPOLIS-ST. PAUL-BLOOMINGTON  MN-WI METROPOLITAN STATISTICAL AREA,2.96,2131,577,848,2094,4,27,37212,87300
54741,FAIRCHILD,WI,715,FAIRCHILD,,P,EAU CLAIRE,55,35,6,Y,44.601858,-90.959065,1053,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,1468,638,613,1426,0,21,28448,66500
54742,FALL CREEK,WI,715,BRACKETT,,O,EAU CLAIRE,55,35,6,Y,44.755592,-91.332297,1100,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,4145,638,1535,4080,11,18,46140,98100
54742,FALL CREEK,WI,715,FALL CREEK,,P,EAU CLAIRE,55,35,6,Y,44.755592,-91.332297,1100,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,4145,638,1535,4080,11,18,46140,98100
54743,GILMANTON,WI,715,GILMANTON,,P,BUFFALO,55,11,6,Y,44.4708,-91.6758,781,,,,,,2.65,0,685,0,0,0,0,,
54745,HOLCOMBE,WI,715,HOLCOMBE,,P,CHIPPEWA,55,17,6,Y,45.243954,-91.204316,1104,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,2221,1010,1356,2191,0,12,33100,85100
54745,HOLCOMBE,WI,715,LAKE HOLCOMBE,,O,CHIPPEWA,55,17,6,Y,45.243954,-91.204316,1104,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,2221,1010,1356,2191,0,12,33100,85100
54746,HUMBIRD,WI,715,HUMBIRD,,P,CLARK,55,19,6,Y,44.544293,-90.873718,1032,,,,,,2.82,685,1216,332,670,1,9,35288,51400
54747,INDEPENDENCE,WI,715,ELK CREEK,,O,TREMPEALEAU,55,121,6,Y,44.358976,-91.421427,778,,,,,,2.66,2429,734,1076,2406,2,29,31531,68500
54747,INDEPENDENCE,WI,715,INDEPENDENCE,,P,TREMPEALEAU,55,121,6,Y,44.358976,-91.421427,778,,,,,,2.66,2429,734,1076,2406,2,29,31531,68500
54748,JIM FALLS,WI,715,JIM FALLS,,P,CHIPPEWA,55,17,6,Y,45.070871,-91.258802,953,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,1233,1010,488,1222,0,0,42396,85300
54749,KNAPP,WI,715,KNAPP,,P,DUNN,55,33,6,Y,44.958882,-92.072529,905,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,1015,852,421,997,3,13,39000,84800
54750,MAIDEN ROCK,WI,715,MAIDEN ROCK,,P,PIERCE,55,93,6,Y,44.5647,-92.3072,956,5120,,33460,,MINNEAPOLIS-ST. PAUL-BLOOMINGTON  MN-WI METROPOLITAN STATISTICAL AREA,2.96,1114,577,461,1097,1,9,46250,106500
54751,MENOMONIE,WI,715,CEDAR FALLS,,O,DUNN,55,33,6,Y,44.878531,-91.922177,813,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,23428,852,8706,22163,125,210,37699,97500
54751,MENOMONIE,WI,715,MENOMONIE,,P,DUNN,55,33,6,Y,44.878531,-91.922177,813,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,23428,852,8706,22163,125,210,37699,97500
54751,MENOMONIE,WI,715,NORTH MENOMONIE,,O,DUNN,55,33,6,Y,44.878531,-91.922177,813,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,23428,852,8706,22163,125,210,37699,97500
54751,MENOMONIE,WI,715,RUSK,,O,DUNN,55,33,6,Y,44.878531,-91.922177,813,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,23428,852,8706,22163,125,210,37699,97500
54754,MERRILLAN,WI,715,HATFIELD,,O,JACKSON,55,53,6,Y,44.44674,-90.81816,937,,,,,,2.63,1439,987,791,1296,7,70,32050,66500
54754,MERRILLAN,WI,715,MERRILLAN,,P,JACKSON,55,53,6,Y,44.44674,-90.81816,937,,,,,,2.63,1439,987,791,1296,7,70,32050,66500
54755,MONDOVI,WI,715,MODENA,,N,BUFFALO,55,11,6,Y,44.568653,-91.670546,802,,,,,,2.65,7019,685,2855,6903,6,27,37040,87500
54755,MONDOVI,WI,715,MONDOVI,,P,BUFFALO,55,11,6,Y,44.568653,-91.670546,802,,,,,,2.65,7019,685,2855,6903,6,27,37040,87500
54756,NELSON,WI,715,NELSON,,P,BUFFALO,55,11,6,Y,44.440379,-92.015109,744,,,,,,2.65,1008,685,484,996,2,5,34079,73100
54757,NEW AUBURN,WI,715,ISLAND LAKE,,O,CHIPPEWA,55,17,6,Y,45.24504,-91.47024,1076,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,3115,1010,1607,3077,3,5,34018,81900
54757,NEW AUBURN,WI,715,NEW AUBURN,,P,CHIPPEWA,55,17,6,Y,45.24504,-91.47024,1076,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,3115,1010,1607,3077,3,5,34018,81900
54758,OSSEO,WI,715,FOSTER,,O,TREMPEALEAU,55,121,6,Y,44.574392,-91.219982,949,,,,,,2.66,4503,734,1848,4400,4,75,40070,84700
54758,OSSEO,WI,715,OSSEO,,P,TREMPEALEAU,55,121,6,Y,44.574392,-91.219982,949,,,,,,2.66,4503,734,1848,4400,4,75,40070,84700
54759,PEPIN,WI,715,PEPIN,,P,PEPIN,55,91,6,Y,44.442325,-92.148722,720,,,,,,2.71,1527,232,733,1505,3,4,39375,83000
54760,PIGEON FALLS,WI,715,PIGEON FALLS,,P,TREMPEALEAU,55,121,6,Y,44.425341,-91.205395,891,,,,,,2.66,30,734,21,30,0,0,11875,90000
54761,PLUM CITY,WI,715,PLUM CITY,,P,PIERCE,55,93,6,Y,44.6324,-92.1912,811,5120,,33460,,MINNEAPOLIS-ST. PAUL-BLOOMINGTON  MN-WI METROPOLITAN STATISTICAL AREA,2.96,1179,577,462,1174,0,2,36848,81000
54762,PRAIRIE FARM,WI,715,PRAIRIE FARM,,P,BARRON,55,5,6,Y,45.254129,-91.980906,1058,,,,,,2.64,1365,863,535,1350,0,17,40565,75300
